open,high,low,close,volume
93807.71,93807.72,93617.39,93617.39,42.19787
93617.39,93649.36,93560.0,93560.0,72.21098
93560.01,93668.0,93555.93,93650.64,42.56382
93650.64,93686.99,93577.36,93667.26,24.7524
93667.26,93772.82,93667.26,93740.76,29.95837
93740.75,93837.69,93740.75,93816.7,26.7644
93816.7,93975.62,93801.02,93887.57,64.06909
93887.57,93887.57,93824.61,93865.44,25.68644
93865.45,93931.44,93831.56,93917.31,18.3396
93917.31,94000.0,93883.88,94000.0,26.16754
93999.99,94042.3,93920.0,93976.49,42.20514
93976.5,94161.86,93944.0,94116.72,36.41948
94116.72,94124.52,93991.0,94014.1,30.85713
94014.1,94036.0,93948.48,93980.06,26.6917
93980.06,93980.06,93825.42,93832.0,24.25133
93832.01,93967.99,93832.01,93854.01,27.11218
93854.01,93854.01,93739.37,93777.19,30.05996
93777.18,93780.0,93748.98,93771.82,32.28453
93771.82,93870.66,93761.03,93778.31,50.97905
93778.31,93830.0,93688.0,93723.99,30.81784
93723.99,93772.06,93715.18,93752.13,12.15331
93752.13,93758.1,93673.28,93676.15,17.77342
93676.16,93744.02,93676.15,93712.03,13.93948
93712.03,93772.81,93699.07,93699.07,35.00558
93699.08,93714.0,93591.64,93603.22,27.84984
93603.23,93636.6,93529.18,93557.1,37.52717
93557.1,93634.7,93557.1,93619.43,24.28675
93619.43,93647.0,93568.81,93606.63,30.89291
93606.62,93606.63,93543.31,93548.36,25.20962
93548.36,93662.86,93548.36,93620.6,29.70368
93620.6,93700.0,93601.96,93699.99,18.07932
93700.0,93746.06,93691.99,93743.75,29.88214
93743.75,93757.12,93695.87,93757.12,35.00567
93757.12,93823.52,93757.11,93800.0,24.31285
93799.99,93816.7,93737.55,93754.39,13.96306
93754.39,93820.0,93745.9,93794.67,16.26044
93794.66,93943.88,93766.24,93889.97,49.41501
93889.98,93919.1,93869.71,93878.54,15.338
93878.53,93878.54,93773.0,93776.55,37.6007
93776.56,93833.11,93752.95,93758.11,20.24866
93758.11,93777.14,93739.24,93758.69,17.97435
93758.69,93780.46,93741.49,93769.24,7.26323
93769.25,93807.77,93734.25,93782.24,15.22154
93782.24,93923.06,93782.23,93914.01,32.08766
93914.01,93987.58,93913.04,93962.98,30.28234
93962.98,94000.0,93932.52,93949.46,23.42825
93949.45,93955.39,93877.26,93877.26,16.31795
93877.27,93877.27,93840.18,93866.0,8.92976
93866.0,93870.0,93842.0,93865.98,12.72518
93865.98,93939.32,93832.03,93848.92,22.29041
