open,high,low,close,volume
73232.12,73341.18,73170.71,73170.71,67.99167
73170.72,73170.72,72492.75,72492.76,114.07372
72492.76,72507.67,71995.09,72292.34,395.11883
72292.34,73159.99,72292.34,72967.15,253.27103
72967.15,73187.6,72766.0,72983.09,138.80342
72983.1,73031.0,72802.0,72869.52,98.19146
72869.51,72881.4,72262.87,72635.05,286.47934
72635.06,72686.45,72474.2,72659.91,115.78916
72659.9,72797.64,72484.4,72554.15,121.05761
72554.14,72621.76,72410.85,72421.26,67.06575
72421.26,72563.95,72056.0,72193.35,199.24216
72193.35,72320.0,72028.75,72247.21,179.32216
72247.2,72337.66,72032.71,72044.96,137.78968
72044.96,72280.0,71680.0,72119.57,532.80866
72119.56,72380.38,72099.91,72321.61,149.7818
72323.86,72368.0,72119.9,72325.59,127.08155
72326.15,72435.12,72259.91,72354.01,150.87267
72354.01,72854.39,72354.01,72619.99,223.49185
72619.99,72690.43,72459.9,72588.0,99.76829
72588.0,72618.77,71852.94,71907.81,250.03144
71907.81,72030.31,71732.23,71783.09,291.84549
71783.09,71830.34,71305.55,71454.44,637.4809
71454.44,71884.47,71383.04,71592.01,633.47821
71592.0,71857.74,71345.95,71837.82,245.47062
71837.83,71880.0,71470.42,71525.52,147.00082
71525.52,71600.0,71280.0,71502.0,226.57556
71502.0,71768.0,71498.98,71596.28,150.12493
71596.28,71696.41,71419.9,71515.6,118.96792
71515.6,71574.38,71370.33,71439.9,134.20347
71439.9,71530.0,71288.02,71326.86,207.02148
71326.85,71611.58,71326.85,71446.0,148.98195
71445.99,71520.97,71319.99,71459.99,115.68642
71460.0,71466.08,71152.78,71168.19,261.68366
71168.19,71299.99,71163.17,71223.25,159.66513
71223.25,71295.0,71085.39,71085.4,226.05137
71085.4,71214.63,70723.0,71142.02,939.52254
71142.02,71437.68,70827.51,70950.65,376.74909
70950.64,71200.0,70701.0,71142.15,436.41746
71142.15,71353.83,71092.0,71202.45,241.84885
71202.46,71320.0,70928.0,71028.32,299.3263
71028.32,71042.6,70873.97,70931.35,302.65204
70931.35,71148.82,70885.7,70990.09,335.97988
70990.09,71400.0,70990.09,71354.81,405.90914
71354.81,71368.13,71213.38,71248.81,205.23253
71248.8,71338.54,70979.9,70990.78,160.02584
70990.77,71025.72,70721.92,70888.08,364.27539
70888.09,70960.38,70845.19,70960.38,249.18981
70960.37,71008.32,70672.0,70731.65,363.00342
70731.64,71080.0,70709.8,70843.37,271.08652
70843.36,70973.95,70600.0,70646.6,322.32468
