open,high,low,close,volume
87731.61,87731.61,87731.6,87731.61,1.73647
87731.6,87770.46,87731.6,87770.46,20.38425
87770.45,87784.2,87759.77,87784.2,9.86776
87784.2,87784.2,87760.01,87765.23,10.27869
87765.22,87766.95,87752.0,87766.94,9.35021
87766.95,87771.47,87732.0,87732.0,6.93451
87732.01,87732.01,87681.31,87699.99,7.97464
87699.99,87732.93,87699.99,87709.78,10.9008
87709.77,87709.78,87705.47,87709.78,3.71846
87709.77,87709.78,87675.87,87681.41,5.38502
87681.42,87700.02,87681.41,87700.02,6.26775
87700.01,87700.02,87687.73,87687.73,6.49915
87687.74,87699.14,87687.73,87699.14,4.209
87699.14,87699.14,87681.41,87681.41,4.9445
87681.41,87681.42,87681.38,87681.38,7.10863
87681.38,87731.73,87681.38,87731.18,7.8683
87731.18,87734.98,87722.04,87722.08,10.31248
87722.07,87730.86,87722.07,87730.85,6.72515
87730.86,87750.0,87730.86,87750.0,4.06716
87749.99,87813.56,87749.99,87813.56,15.00989
87813.55,87814.72,87792.67,87796.91,10.90989
87796.92,87796.92,87791.74,87791.75,7.79234
87791.74,87791.75,87781.21,87781.21,4.98308
87781.22,87781.22,87770.45,87778.45,14.73916
87778.44,87778.45,87768.22,87768.23,5.16222
87768.24,87870.46,87768.23,87870.46,14.53481
87870.45,87972.95,87836.6,87836.61,43.15423
87836.6,87867.72,87819.37,87820.28,25.37463
87820.28,87820.28,87784.27,87812.93,12.90329
87812.92,87833.66,87805.0,87805.0,13.89897
87805.0,87831.96,87805.0,87831.96,11.59258
87831.96,87854.91,87826.2,87854.9,8.26982
87854.91,87874.36,87854.9,87869.25,16.51585
87869.24,87869.25,87846.85,87864.62,12.56767
87864.61,87892.69,87864.61,87892.68,11.97706
87892.69,87900.0,87883.4,87883.41,16.17381
87883.41,87883.41,87834.96,87834.96,14.46235
87834.96,87834.97,87720.0,87781.56,61.31267
87781.56,87783.44,87749.98,87783.44,13.51084
87783.44,87783.44,87778.5,87778.5,7.2674
87778.5,87784.72,87770.45,87784.72,12.53634
87784.71,87800.0,87770.46,87800.0,12.44953
87800.0,87857.92,87799.99,87857.91,12.29049
87857.91,87962.62,87857.91,87946.94,25.79422
87946.94,87960.0,87902.49,87905.36,16.47174
87905.37,87944.06,87897.22,87944.06,12.82428
87944.06,87966.24,87876.0,87966.23,22.63906
87966.24,87974.2,87915.68,87956.56,26.79318
87956.57,87956.57,87892.68,87936.23,14.55611
87936.24,88010.0,87867.29,87867.29,66.13218
