open,high,low,close,volume
88997.27,88997.28,88820.11,88820.12,12.34817
88820.12,88867.78,88761.44,88784.51,20.70157
88784.51,88784.51,88670.0,88748.98,53.49973
88748.98,88748.98,88497.02,88593.42,91.72054
88593.43,88647.6,88532.0,88568.64,12.70827
88568.63,88720.0,88568.63,88711.11,23.20487
88711.11,88752.0,88686.0,88712.5,15.28145
88712.49,88738.0,88612.87,88612.87,16.65361
88612.88,88633.0,88528.92,88602.5,23.04194
88602.5,88650.0,88574.0,88611.3,7.59196
88611.31,88629.91,88498.17,88589.16,18.67437
88589.15,88658.52,88584.22,88644.88,9.53841
88644.88,88740.42,88622.4,88690.57,23.78489
88690.57,88705.55,88552.48,88617.75,30.16915
88617.74,88827.71,88356.9,88803.06,267.15521
88803.07,88822.88,88727.91,88766.4,38.68167
88766.4,88800.6,88635.49,88663.61,44.45545
88663.6,88719.36,88631.11,88658.53,16.19023
88658.53,88658.53,88568.65,88639.08,12.47893
88639.08,88723.32,88624.91,88689.62,21.94682
88689.63,88702.39,88604.0,88658.56,13.22658
88658.57,88723.84,88654.12,88667.71,10.983
88667.71,88672.91,88561.27,88561.27,80.50562
88561.27,88600.2,88504.48,88558.97,25.61042
88558.97,88593.45,88484.93,88546.08,34.97146
88546.08,88546.08,88447.12,88453.56,16.0357
88453.6,88524.96,88453.6,88524.95,19.14879
88524.95,88638.02,88524.95,88638.01,16.86885
88638.01,88714.66,88638.01,88667.86,21.996
88667.87,88667.87,88572.25,88572.25,37.91284
88572.25,88572.26,88493.56,88569.85,11.80837
88569.85,88596.44,88530.89,88550.22,16.76043
88550.22,88604.64,88500.0,88535.89,13.98684
88535.88,88560.0,88444.0,88482.62,18.48992
88482.62,88484.75,88432.0,88479.99,16.25613
88479.99,88480.0,88345.94,88443.85,85.53555
88443.85,88605.06,88443.84,88547.99,30.82961
88548.0,88573.67,88508.0,88508.33,31.96721
88508.33,88534.86,88463.86,88506.92,16.80216
88506.93,88509.86,88390.62,88425.91,30.77667
88425.91,88448.2,88346.88,88448.2,22.69303
88448.2,88467.69,88350.0,88382.68,18.01673
88382.68,88382.69,88100.0,88183.1,249.15043
88183.1,88258.16,88017.0,88038.01,71.07724
88038.01,88193.99,88020.03,88174.73,66.84313
88174.74,88236.19,88131.55,88166.58,24.28213
88166.59,88316.1,88141.3,88315.36,19.15991
88315.35,88450.0,88270.07,88415.29,33.12147
88415.29,88609.22,88230.77,88332.82,59.42671
88332.83,88352.58,88160.54,88198.9,27.38173
