open,high,low,close,volume
66959.63,66988.42,66445.24,66556.0,160.89412
66556.0,66619.79,66416.65,66468.98,120.88743
66468.99,66622.48,66407.05,66571.22,63.40637
66571.23,66586.19,66368.42,66404.07,52.31507
66404.07,66581.33,66404.07,66539.87,21.68547
66539.87,66551.4,66464.0,66472.01,28.36143
66472.01,66549.31,66404.05,66499.28,41.88276
66499.28,67055.56,66499.27,66820.37,205.07474
66820.37,66870.47,66764.37,66845.33,54.07935
66845.33,66947.55,66737.99,66768.29,41.02396
66768.29,66768.3,66536.43,66615.2,89.9405
66615.21,66769.57,66572.23,66723.22,55.20864
66723.23,66871.89,66608.82,66857.21,160.94325
66857.21,66886.22,66788.6,66831.76,70.16261
66831.76,66987.22,66812.0,66938.93,89.48117
66938.93,66998.06,66884.37,66972.26,104.98366
66972.26,67137.84,66960.19,67048.57,163.95215
67048.57,67106.0,66988.0,67005.3,92.72199
67005.3,67303.2,66963.54,67268.39,110.64768
67268.39,67760.0,67268.38,67534.57,224.60081
67534.56,67534.56,67178.0,67338.93,67.27996
67338.94,67619.4,67291.38,67503.56,53.33942
67503.2,67503.2,67209.04,67270.06,61.17371
67270.06,67311.39,67082.31,67103.64,110.80477
67103.63,67174.0,67073.29,67109.84,32.72592
67109.84,67200.0,67109.84,67187.46,19.06898
67187.46,67210.0,66916.77,66961.58,63.16885
66961.58,67027.07,66911.6,66971.39,35.42437
66971.39,67055.04,66971.39,66989.48,21.41883
66989.49,66989.49,66891.13,66896.07,27.54567
66896.07,67019.07,66890.72,66890.73,40.46986
66890.72,66966.39,66733.73,66779.02,79.88822
66779.03,66914.98,66779.02,66886.16,51.29589
66886.16,67037.28,66886.16,67032.56,58.0997
67032.56,67051.68,66970.08,66980.49,28.2495
66980.5,67014.94,66943.43,66973.26,25.7818
66973.26,67121.8,66953.63,67038.82,131.15604
67038.83,67050.06,66812.18,66832.48,74.80103
66832.47,66913.18,66827.99,66913.18,32.85927
66913.17,66930.69,66847.12,66864.05,42.47168
66864.04,67024.42,66864.04,66946.62,30.5842
66946.62,66957.83,66766.24,66778.32,32.57708
66778.32,66827.26,66704.95,66722.6,44.5181
66722.61,66813.36,66722.61,66738.92,40.08331
66738.93,66764.67,66620.5,66640.71,35.39947
66640.71,66778.0,66637.49,66705.95,41.7125
66705.95,66862.18,66689.83,66845.53,29.46225
66845.53,66872.17,66778.4,66791.29,24.72701
66791.29,66792.25,66585.33,66595.0,63.90976
66595.0,66676.05,66458.33,66460.51,81.82469
