open,high,low,close,volume
92014.08,92080.0,91913.7,91930.89,46.43086
91930.89,91971.45,91850.0,91903.39,111.73815
91903.38,91930.09,91636.69,91687.91,128.5357
91687.91,91888.0,91660.5,91888.0,118.24449
91888.0,91900.0,91494.53,91557.33,275.69737
91557.33,91557.34,91187.88,91231.09,254.62498
91231.09,91389.87,91221.55,91260.64,146.99926
91260.64,91409.77,90956.37,90974.78,199.57036
90974.77,91140.5,90957.96,91036.39,104.27973
91036.39,91072.43,90720.87,90739.06,185.13663
90739.07,90948.15,90739.07,90943.44,92.59344
90943.44,91076.94,90854.68,90923.43,90.89718
90923.43,91067.57,90916.08,90939.14,119.62544
90939.15,91175.86,90877.5,91026.67,96.61403
91026.66,91170.0,90965.02,91129.55,131.81418
91129.55,91280.01,91104.39,91253.43,79.56631
91253.43,91255.26,91159.25,91231.49,51.85052
91231.49,91259.99,91190.0,91213.89,49.1038
91213.9,91350.0,91213.89,91282.34,52.27784
91282.33,91492.53,91209.99,91429.4,55.50849
91429.4,91500.0,91305.51,91322.14,73.52816
91322.15,91454.39,91298.38,91400.84,31.87095
91400.84,91488.37,91375.73,91477.72,78.56468
91477.73,91508.96,91427.66,91447.12,36.1123
91447.12,91622.69,91447.12,91622.68,51.83826
91622.67,91631.49,91545.28,91562.43,58.7593
91562.42,91862.43,91555.0,91851.7,93.04018
91851.69,91851.69,91510.6,91555.76,159.24006
91555.76,91888.0,91550.87,91841.07,103.48549
91841.06,91877.0,91768.4,91799.02,29.13611
91799.02,91839.29,91680.6,91711.23,43.14849
91711.23,91767.9,91620.12,91620.12,79.59262
91620.12,91675.98,91553.5,91659.4,50.37027
91659.4,91711.94,91645.33,91664.31,59.86727
91664.32,91926.0,91636.0,91807.99,168.52696
91808.0,91857.71,91707.09,91854.65,79.59437
91854.65,92000.0,91826.66,91951.28,83.78899
91951.27,91997.99,91938.33,91981.91,55.24769
91981.91,91981.91,91866.37,91873.08,76.25161
91873.08,91901.48,91820.27,91899.74,78.98325
91899.74,91930.09,91831.23,91831.23,78.13724
91831.23,91918.99,91798.09,91851.61,69.8199
91851.61,91857.19,91700.0,91705.2,66.1882
91705.2,91737.22,91614.23,91666.87,65.88181
91666.88,91679.99,91465.85,91476.81,74.93835
91476.8,91538.32,91393.42,91422.68,75.12054
91422.67,91471.67,91422.67,91426.57,58.6833
91426.58,91445.8,91348.0,91403.29,62.21532
91403.3,91422.85,91274.0,91299.99,63.34134
91299.99,91354.82,91269.38,91277.88,78.74726
