open,high,low,close,volume
92391.72,92553.33,92391.72,92520.56,30.49673
92520.56,92600.01,92480.57,92543.23,118.61183
92543.23,92597.58,92540.05,92597.57,23.06197
92597.57,92650.01,92545.0,92564.75,44.68251
92564.76,92564.76,92446.89,92473.12,42.34948
92473.12,92494.0,92408.33,92483.22,58.52654
92483.22,92494.62,92452.99,92460.04,15.2714
92460.05,92479.92,92440.37,92465.02,15.93083
92465.02,92465.15,92421.71,92439.42,15.66105
92439.42,92456.96,92418.18,92425.84,26.37863
92425.84,92536.4,92411.1,92536.4,24.53706
92536.4,92573.49,92506.49,92539.22,29.06292
92539.23,92558.44,92492.32,92492.32,14.99187
92492.32,92492.33,92370.87,92421.94,16.91526
92421.94,92467.12,92376.71,92397.84,29.45461
92397.84,92414.34,92366.0,92400.01,10.14132
92400.01,92400.01,92275.86,92275.86,33.72234
92275.86,92332.67,92275.86,92320.98,25.70568
92320.98,92396.25,92320.97,92362.3,10.04524
92362.3,92393.38,92360.0,92387.68,8.41098
92387.68,92418.19,92302.58,92319.63,20.68194
92319.62,92384.73,92304.49,92371.64,13.86063
92371.02,92371.02,92330.32,92368.22,14.85787
92368.22,92384.73,92358.06,92384.73,7.86227
92384.72,92418.19,92353.8,92418.19,16.07125
92418.19,92418.19,92276.8,92293.59,60.97158
92293.6,92318.32,92242.6,92250.03,50.99007
92250.03,92252.0,92247.32,92250.0,42.46488
92250.01,92270.0,92242.6,92260.33,44.58823
92260.34,92290.83,92248.11,92285.0,36.84167
92285.0,92285.0,92173.43,92182.65,39.97068
92182.64,92242.62,92164.26,92177.19,47.95642
92177.19,92177.19,92125.25,92137.26,44.32597
92137.27,92147.8,92070.55,92100.0,40.48744
92100.0,92240.73,92099.99,92213.92,54.78773
92213.91,92399.79,92213.86,92393.31,40.91409
92393.31,92420.0,92340.0,92419.99,33.35068
92420.0,92420.0,92334.27,92343.3,23.28204
92343.29,92360.62,92304.74,92333.42,24.28536
92333.42,92386.0,92315.79,92369.12,18.26739
92369.12,92531.38,92325.0,92487.75,187.05021
92487.74,92500.0,92386.44,92390.61,24.63544
92390.61,92422.55,92274.0,92280.33,25.35047
92280.32,92332.39,92240.14,92302.0,19.26897
92302.0,92340.01,92291.33,92330.1,16.34736
92330.1,92390.81,92258.0,92275.73,69.03725
92275.74,92409.38,92274.29,92383.07,20.13164
92383.08,92383.08,92288.16,92288.17,23.09324
92288.17,92327.58,92288.16,92302.79,27.35677
92302.79,92311.82,92229.1,92276.74,88.09272
