open,high,low,close,volume
64412.0,64412.0,64214.28,64253.89,93.46654
64253.89,64321.0,64190.0,64276.16,68.12145
64276.17,64296.79,64109.94,64147.96,200.15444
64147.96,64200.0,64130.8,64163.76,26.00174
64163.77,64264.55,64103.41,64232.99,33.27757
64232.99,64245.89,64099.74,64099.75,36.94377
64099.75,64208.65,64080.82,64144.2,90.11467
64144.2,64149.81,64042.8,64106.89,72.26408
64106.9,64264.37,64080.0,64219.71,37.23511
64219.7,64414.88,64192.0,64242.97,106.35653
64242.97,64276.74,64160.74,64196.01,42.74915
64196.0,64196.0,63872.72,63970.62,160.01319
63970.63,64232.0,63931.59,64231.99,68.57524
64232.0,64348.91,64227.21,64287.66,67.80018
64287.66,64317.14,64250.6,64292.0,23.14696
64292.01,64391.06,64287.44,64360.96,43.20241
64360.95,64369.27,64293.56,64367.0,39.91121
64367.0,64498.18,64340.84,64370.98,72.98603
64370.97,64478.59,64370.97,64478.58,51.03294
64478.59,64500.0,64420.43,64467.56,54.06279
64467.55,64475.6,64364.7,64435.06,80.05655
64435.05,64611.0,64422.88,64513.46,117.35055
64513.46,64743.11,64463.0,64566.8,181.26117
64566.8,64575.1,64259.1,64310.66,61.79638
64310.66,64366.0,64250.52,64284.55,47.15052
64284.55,64426.79,64270.24,64376.65,53.04155
64376.66,64392.13,64291.88,64312.96,18.74826
64312.96,64414.44,64303.75,64378.34,26.19523
64378.34,64419.39,64341.1,64419.38,28.01319
64419.38,64518.96,64413.99,64472.18,84.74743
64472.18,64487.74,64443.08,64453.84,22.42511
64453.83,64488.58,64387.31,64408.49,54.04002
64408.48,64480.0,64408.48,64435.03,27.52522
64435.03,64460.71,64380.42,64443.2,19.08655
64443.2,64481.76,64318.03,64323.31,49.75696
64323.31,64431.55,64323.31,64397.43,32.65234
64397.43,64506.45,64397.43,64435.99,32.88667
64435.99,64496.87,64435.98,64488.83,15.75839
64488.82,64508.61,64461.93,64473.95,40.82476
64473.96,64591.99,64392.82,64503.15,63.18667
64503.16,64524.6,64466.88,64485.6,19.69453
64485.6,64500.0,64458.05,64499.99,22.86934
64499.99,64520.69,64388.8,64393.29,39.8472
64393.3,64512.44,64393.3,64435.51,26.38267
64435.5,64490.19,64419.71,64472.9,46.27836
64472.9,64472.9,64134.97,64164.0,140.92517
64164.0,64248.38,64164.0,64231.33,37.30887
64231.33,64253.72,64181.43,64241.1,17.7272
64241.09,64241.1,63932.5,64027.01,101.71311
64027.01,64078.83,64010.92,64078.82,28.45599
