open,high,low,close,volume
64881.73,64990.11,64747.85,64990.1,182.13905
64990.11,65172.13,64816.71,64945.5,242.87216
64945.5,65070.08,64604.76,64720.39,282.01018
64720.4,64729.1,64368.73,64424.31,303.90992
64424.31,64755.56,64413.0,64680.0,238.61893
64680.0,64925.32,64450.5,64570.74,198.5709
64570.74,64787.84,64488.76,64700.01,116.90897
64700.0,64937.15,64664.81,64800.62,142.54685
64800.62,64913.88,64648.38,64711.99,159.11933
64711.99,64720.4,64450.61,64492.28,106.71083
64492.28,64522.24,63958.34,64201.95,439.56343
64201.96,64374.19,63770.17,63951.81,325.03393
63951.8,64262.06,63951.8,64168.33,201.75136
64168.33,64346.42,63914.62,64291.66,442.18853
64291.65,64505.02,64232.75,64284.83,223.14205
64284.83,64569.58,64200.0,64487.44,227.96007
64487.45,64820.0,64420.51,64735.92,516.31875
64735.91,64936.21,64596.47,64931.81,196.82234
64931.81,65000.0,64823.72,64911.47,209.97569
64911.46,64931.98,64750.0,64892.79,181.87193
64892.79,64892.79,64615.4,64655.87,148.63671
64655.88,64771.58,64552.68,64769.63,121.84948
64769.64,64973.29,64753.4,64926.2,161.33644
64926.2,64997.23,64831.85,64874.49,118.59537
64874.49,64936.55,64822.69,64905.84,130.07595
64905.54,65249.04,64800.01,65249.04,357.5632
65249.04,65480.0,65127.41,65153.67,206.73565
65153.66,65599.39,65102.28,65526.06,193.90873
65526.05,65634.92,65303.03,65540.76,179.08513
65540.76,65717.95,65439.66,65461.36,286.54366
65461.36,65503.89,65318.59,65466.12,164.05706
65466.12,65810.0,65385.69,65784.71,214.24966
65784.72,65906.33,65689.09,65872.92,197.98462
65872.92,65994.3,65800.0,65978.41,185.44701
65978.41,65995.16,65769.2,65971.93,172.67323
65971.65,66826.5,65964.39,66826.49,606.35372
66826.49,66826.49,66266.65,66408.11,312.74466
66408.11,66800.0,66408.1,66616.63,494.82437
66616.16,66701.9,66379.92,66498.68,366.78992
66498.68,66498.69,66161.43,66176.69,217.62331
66176.69,66190.68,65769.2,65789.13,335.76846
65789.13,65971.62,65708.1,65798.55,187.65626
65794.9,65879.38,65572.93,65841.6,156.50071
65841.59,65850.19,65394.11,65399.56,192.62782
65399.56,65474.21,65151.68,65282.66,266.36187
65282.65,65428.87,64954.54,65082.62,289.91377
65082.62,65241.7,64856.88,64946.51,620.4726
64946.51,65248.32,64923.51,65190.84,263.24472
65189.25,65204.88,64965.9,64988.26,170.21877
64988.26,64995.54,64666.0,64831.29,340.68941
