open,high,low,close,volume
89213.96,89254.63,89171.87,89240.01,83.98466
89240.01,89296.44,89142.0,89290.93,61.1087
89290.93,89300.0,89163.11,89163.12,105.35815
89163.12,89300.0,89163.11,89300.0,67.51062
89299.99,89385.4,89299.99,89345.0,130.90693
89345.0,89345.0,89256.88,89256.88,22.05626
89256.89,89295.85,89246.0,89295.84,11.37412
89295.85,89295.85,89002.0,89057.93,59.0851
89057.93,89122.57,89000.0,89035.36,49.18151
89035.35,89103.48,89035.3,89103.47,50.61677
89103.48,89176.02,89103.0,89176.02,55.64501
89176.02,89246.43,89126.02,89197.35,26.30199
89197.36,89292.49,89185.72,89272.71,20.66469
89272.72,89290.69,89174.61,89233.28,22.37844
89233.27,89304.89,89233.27,89296.44,15.81827
89296.44,89374.0,89296.43,89359.55,22.56724
89359.54,89429.9,89349.25,89425.89,27.47867
89425.89,89454.11,89409.42,89409.42,23.7031
89409.43,89472.55,89379.1,89468.64,38.40832
89468.64,89493.46,89410.2,89444.71,23.58898
89444.71,89466.44,89350.69,89414.67,23.37016
89414.67,89431.29,89320.66,89321.24,20.42057
89321.25,89354.0,89154.02,89176.71,23.87834
89176.71,89214.72,89080.0,89112.3,45.62297
89112.3,89343.47,89080.0,89324.86,44.5252
89324.86,89337.25,89289.56,89289.57,15.8667
89289.57,89314.47,89259.15,89303.77,32.88224
89303.77,89358.18,89303.76,89358.18,34.55991
89358.18,89391.0,89283.36,89316.12,21.73587
89316.12,89338.12,89292.48,89338.12,17.94562
89338.12,89346.22,89292.62,89330.57,19.68396
89330.57,89375.03,89241.48,89371.03,34.81037
89371.02,89395.08,89302.12,89310.63,29.50584
89310.63,89310.63,89262.1,89309.3,28.35396
89309.29,89321.97,89272.79,89272.8,20.18727
89272.8,89298.48,89240.0,89248.99,28.30671
89248.99,89248.99,89170.0,89176.05,27.15866
89176.05,89237.52,89158.6,89237.52,23.93099
89237.51,89308.45,89237.51,89308.44,15.41505
89308.45,89373.86,89283.55,89373.86,24.235
89373.85,89382.0,89359.84,89360.34,16.55387
89360.33,89369.85,89319.0,89325.55,12.0851
89325.54,89340.75,89300.91,89340.75,44.62305
89340.75,89340.75,89267.5,89271.62,21.72812
89271.62,89281.5,89236.49,89281.49,19.50995
89281.5,89296.69,89116.9,89159.99,45.15482
89159.98,89159.99,88966.0,88966.0,85.28972
88965.69,88994.98,88700.0,88789.99,315.85145
88789.99,88848.0,88699.99,88757.22,212.60693
88757.22,88849.39,88588.0,88597.66,115.26898
