open,high,low,close,volume
97118.63,97173.19,96856.0,96930.52,139.75878
96930.53,97025.7,96787.99,97025.7,121.86809
97025.69,97274.0,97011.99,97225.45,106.98417
97225.45,97225.45,96950.0,97214.22,85.04554
97214.22,97214.22,96990.0,97080.01,63.18636
97080.01,97310.3,97080.0,97262.11,97.99627
97262.11,97455.03,97262.11,97377.41,76.48256
97377.41,97541.12,97318.86,97450.57,94.477
97450.58,97553.7,97282.27,97438.1,74.13243
97438.1,97511.16,97212.67,97338.74,79.36804
97338.73,97347.11,96991.0,97035.01,75.77454
97035.02,97400.0,97014.29,97369.92,67.24027
97369.91,97369.91,97073.62,97079.17,51.418
97079.16,97128.75,96681.63,96773.21,178.36038
96773.21,97040.82,96744.4,96977.15,141.4498
96977.15,97153.07,96977.15,97153.06,43.5334
97153.07,97153.07,96767.82,96853.13,101.0826
96853.13,96933.6,96788.0,96829.14,99.46865
96829.13,96920.0,96828.17,96839.93,37.15631
96839.94,96949.32,96727.06,96780.76,55.06988
96780.76,97027.28,96780.76,97027.28,54.42112
97027.27,97040.0,96924.91,96949.99,27.27426
96950.0,97000.0,96910.0,96999.99,31.11878
96999.99,97100.0,96970.2,96988.62,105.57252
96988.62,97066.48,96960.0,96999.9,40.13427
96999.9,97160.53,96910.0,97159.99,57.1439
97160.0,97286.92,97020.57,97246.56,83.14336
97246.56,97259.18,97145.05,97205.0,60.31695
97205.0,97205.0,97104.0,97119.3,30.55668
97119.3,97179.0,97000.0,97000.0,34.92753
97000.01,97000.01,96668.73,96752.2,108.59811
96752.19,96884.88,96683.46,96882.95,84.00127
96882.95,96945.61,96668.79,96750.0,57.29561
96750.0,96772.17,96669.08,96769.1,45.32875
96769.11,96819.63,96426.89,96465.84,153.47266
96465.84,96700.0,96378.64,96657.95,135.69477
96657.96,96763.48,96400.0,96529.87,86.84016
96529.88,96562.98,96154.92,96280.14,195.6511
96280.13,96287.46,96018.0,96204.22,220.90774
96204.22,96237.12,95711.0,96202.09,413.14512
96202.1,96263.47,95909.26,96052.14,235.40046
96052.14,96100.0,95755.0,95860.06,142.38309
95860.07,96209.62,95830.32,96167.44,161.81023
96167.45,96167.45,95846.15,95870.34,136.64128
95870.33,96000.0,95867.76,95954.99,126.34902
95954.99,96100.0,95538.0,95609.54,292.59755
95609.54,95835.33,95525.02,95696.84,251.70311
95696.83,95738.28,95528.03,95611.8,211.96214
95611.79,95935.42,95611.79,95756.95,202.8935
95756.94,95918.78,95189.41,95214.12,484.54934
