open,high,low,close,volume
68391.34,68617.42,68390.26,68518.0,210.04054
68518.0,68518.0,68320.87,68420.0,57.77912
68420.0,68455.61,68401.91,68408.81,20.14776
68408.81,68416.66,68094.55,68226.81,177.61936
68226.81,68236.3,68079.57,68148.0,36.90234
68147.99,68164.0,68066.67,68079.39,41.27935
68079.39,68119.21,67870.02,67870.03,99.10544
67870.02,67988.1,67845.84,67945.95,99.27094
67945.95,67980.0,67854.55,67947.75,58.56077
67947.75,68038.59,67900.0,67900.01,44.13458
67900.0,67976.0,67870.0,67934.14,50.12471
67934.14,67970.61,67830.7,67970.6,57.30769
67970.6,67970.61,67883.14,67950.01,48.26739
67950.0,68000.0,67893.21,67893.22,71.00102
67893.22,67974.24,67878.95,67887.0,76.75593
67887.0,67920.0,67866.0,67882.47,137.13549
67882.47,67972.48,67859.57,67936.6,71.66068
67936.61,68000.0,67914.0,67995.05,43.98523
67995.05,67995.05,67800.0,67861.05,38.95205
67861.05,68016.11,67861.05,68016.1,48.28741
68016.11,68250.24,68016.1,68106.73,133.58069
68106.73,68127.26,67951.24,68127.26,195.93637
68127.25,68156.0,68009.4,68048.54,34.33105
68048.53,68172.4,67992.56,68172.39,35.8925
68172.39,68275.2,68082.48,68221.71,167.83474
68221.72,68252.1,68153.26,68252.09,55.77725
68252.09,68252.09,68171.0,68245.3,111.09874
68245.31,68245.31,68118.17,68133.3,156.46791
68133.3,68133.31,68063.19,68083.65,142.46503
68083.65,68225.4,68059.11,68218.18,148.32666
68218.17,68250.0,68157.68,68169.21,51.06394
68169.2,68230.55,68122.31,68217.77,36.15077
68217.76,68229.23,68161.65,68172.8,30.26023
68172.79,68211.77,68127.2,68152.4,43.30645
68152.4,68201.31,68085.91,68163.57,27.82327
68163.57,68311.83,67981.23,68010.75,73.35735
68010.76,68099.3,67944.92,67996.57,146.7803
67996.56,68017.21,67860.0,67931.73,218.05819
67931.72,67931.72,67703.79,67747.78,237.69859
67747.77,67752.77,67596.1,67631.78,202.2442
67631.78,67746.81,67494.9,67507.76,165.45414
67507.76,67517.76,67305.08,67347.0,200.87036
67346.99,67362.0,67123.54,67144.32,189.63925
67144.33,67194.79,67075.58,67106.61,146.09215
67106.6,67106.6,66905.0,67003.3,232.12795
67003.3,67115.95,66956.42,66966.31,135.27926
66966.31,67184.71,66878.43,67156.54,180.80653
67156.53,67156.53,67038.79,67090.79,135.42576
67090.79,67138.49,67019.62,67138.48,112.69796
67138.48,67138.48,66942.78,67007.94,102.19202
