open,high,low,close,volume
109491.48,109556.65,109405.39,109513.09,29.84246
109513.09,109583.1,109449.03,109583.1,39.27173
109583.09,109701.9,109561.07,109677.06,35.52929
109677.05,109677.06,109569.93,109569.93,31.90188
109569.93,109573.33,109528.0,109528.0,27.3577
109528.0,109537.92,109459.75,109537.92,26.96739
109537.91,109564.02,109406.89,109502.15,53.0443
109502.16,109517.97,109370.05,109452.72,38.34051
109452.72,109520.28,109417.02,109520.27,23.89636
109520.27,109608.48,109470.85,109470.86,28.00318
109470.85,109490.77,109439.2,109439.2,23.50329
109439.2,109486.21,109404.6,109474.43,13.93491
109474.43,109500.0,109386.18,109446.54,21.82476
109446.53,109473.77,109368.95,109395.92,15.42934
109395.93,109473.44,109289.08,109398.27,33.94225
109398.27,109567.56,109377.4,109560.0,37.55841
109560.0,109655.89,109514.0,109537.59,78.21757
109537.6,109556.76,109230.0,109241.08,95.85614
109241.08,109364.0,109100.4,109334.83,89.75731
109334.83,109334.84,109158.94,109217.51,48.21441
109217.51,109291.74,109176.8,109291.74,30.04159
109291.74,109334.29,109147.0,109194.0,41.13836
109194.0,109288.9,109185.85,109253.89,56.10925
109253.88,109253.89,108712.5,108712.76,246.68324
108712.75,109047.2,108685.72,108950.39,89.55217
108950.39,109047.21,108929.27,108929.27,59.00716
108929.27,109100.0,108861.82,109042.8,65.68468
109042.8,109219.87,108994.0,109089.74,54.23854
109089.73,109159.29,109052.22,109130.73,37.38266
109130.72,109130.72,108827.98,108967.69,90.53445
108967.7,108993.95,108790.93,108948.54,87.97706
108948.53,109071.99,108895.82,109070.69,28.66207
109070.7,109188.0,109029.89,109119.73,62.65978
109119.72,109182.26,109021.49,109090.66,81.91081
109090.65,109169.9,109077.72,109164.94,49.01951
109164.95,109230.76,109013.3,109057.57,81.10759
109057.57,109057.58,108882.62,108882.62,90.21459
108882.62,109075.16,108800.01,109075.16,88.87183
109075.16,109099.0,108949.42,108978.17,44.43519
108978.17,109029.78,108932.01,109000.0,42.3893
109000.0,109169.03,109000.0,109140.88,67.15157
109140.88,109367.11,109011.6,109301.97,140.48606
109301.97,109650.01,109205.94,109580.0,392.52349
109579.99,109579.99,109179.1,109382.13,108.66538
109382.14,109580.0,109237.92,109522.46,112.21591
109522.45,109619.24,109429.24,109572.83,60.17196
109572.84,109627.5,109342.77,109500.62,58.32381
109500.62,109551.2,109349.77,109471.17,54.9663
109471.18,109488.06,109004.66,109159.58,126.99799
109159.58,109183.36,108850.0,108902.04,165.08399
