open,high,low,close,volume
88585.63,88596.0,88543.13,88592.99,21.01242
88592.99,88650.0,88573.64,88573.65,23.63675
88573.65,88715.27,88521.84,88693.02,22.32218
88693.01,88693.02,88665.94,88673.6,18.85342
88673.61,88760.66,88673.11,88731.11,28.65467
88731.12,88819.8,88726.19,88775.89,31.48982
88775.89,88791.76,88753.94,88753.94,11.09714
88753.94,88753.95,88622.57,88643.7,19.99095
88643.69,88643.7,88560.01,88573.64,15.96324
88573.64,88590.97,88518.24,88537.13,46.81282
88537.12,88549.0,88472.49,88482.0,21.14859
88482.0,88482.01,88390.07,88390.08,22.86924
88390.08,88466.44,88379.09,88466.44,32.05522
88466.44,88466.44,88420.0,88436.86,15.1722
88436.86,88483.07,88436.86,88460.01,14.71386
88460.01,88460.01,88434.64,88453.04,14.07409
88453.04,88464.6,88435.78,88453.99,8.71536
88453.98,88477.05,88441.15,88441.15,10.63812
88441.15,88500.0,88420.0,88472.5,14.07773
88472.5,88549.5,88472.49,88549.49,11.55023
88549.49,88549.5,88411.22,88427.22,18.13117
88427.22,88438.3,88383.0,88432.0,13.952
88432.0,88470.86,88431.99,88445.43,8.93425
88445.42,88454.27,88435.46,88435.46,8.64769
88435.46,88450.65,88391.15,88391.16,11.16941
88391.16,88391.16,88327.21,88388.28,26.48203
88388.28,88425.45,88388.28,88392.0,8.51926
88392.01,88392.01,88325.06,88325.06,17.35759
88325.07,88453.04,88325.07,88453.03,12.17434
88453.04,88461.89,88420.0,88430.44,9.85468
88430.44,88440.97,88380.0,88417.48,26.18963
88417.47,88417.48,88360.57,88360.57,12.41582
88360.58,88421.55,88360.57,88421.54,19.35679
88421.55,88467.37,88400.0,88460.34,57.22476
88460.34,88490.41,88451.49,88471.27,36.93727
88471.27,88472.83,88440.0,88472.82,11.05877
88472.82,88526.06,88457.98,88526.05,28.53946
88526.06,88526.06,88503.91,88503.91,10.76941
88503.91,88503.92,88452.85,88487.73,43.30164
88487.73,88487.73,88456.33,88463.09,28.74907
88463.1,88484.86,88463.09,88484.86,13.17141
88484.85,88523.68,88484.83,88498.95,19.32568
88498.96,88531.05,88498.95,88531.05,15.05856
88531.04,88531.05,88472.49,88500.0,20.62443
88499.99,88554.83,88499.99,88535.32,16.38626
88535.31,88535.32,88511.49,88534.66,15.285
88534.66,88561.69,88534.65,88561.68,22.41625
88561.68,88561.68,88509.41,88515.56,26.07443
88515.57,88516.07,88486.38,88507.86,20.46405
88507.87,88538.01,88507.86,88538.01,11.63454
