open,high,low,close,volume
70658.97,70675.25,70639.72,70663.02,8.72174
70663.01,70663.01,70643.57,70661.59,4.59231
70661.59,70695.32,70634.41,70678.24,159.25969
70676.58,70678.56,70604.94,70667.75,37.80687
70667.75,70677.78,70612.72,70635.44,11.44939
70635.44,70635.45,70566.4,70591.11,18.24639
70591.1,70602.93,70562.48,70571.79,10.97567
70571.78,70601.87,70559.69,70559.76,214.79476
70559.76,70626.41,70559.76,70600.6,38.61091
70600.59,70620.0,70600.59,70619.99,3.74753
70619.99,70620.0,70583.8,70586.08,7.62941
70586.08,70586.08,70563.19,70574.49,10.10981
70574.49,70592.94,70574.49,70590.39,5.25604
70590.4,70609.61,70590.39,70605.64,6.44135
70605.64,70607.86,70605.64,70607.86,5.58134
70607.86,70623.99,70578.73,70611.53,208.58373
70611.54,70623.8,70572.62,70572.63,34.82944
70572.62,70598.76,70567.79,70586.87,11.56328
70586.88,70593.0,70586.87,70593.0,8.6292
70593.0,70615.29,70592.99,70609.99,21.66168
70610.0,70610.0,70574.13,70602.85,16.18179
70602.85,70610.0,70595.03,70609.99,5.04127
70610.0,70647.18,70609.99,70647.17,25.10894
70647.18,70647.18,70619.94,70634.88,8.46035
70634.88,70634.88,70614.0,70618.39,5.9105
70618.39,70652.73,70618.38,70652.72,8.66307
70652.73,70727.51,70652.73,70727.5,27.73872
70727.5,70727.51,70668.45,70717.81,15.46652
70717.81,70730.0,70717.8,70730.0,3.2974
70730.0,70746.48,70694.28,70699.97,21.9922
70699.97,70800.0,70699.97,70773.06,34.84259
70773.06,70780.0,70760.3,70780.0,22.4096
70779.99,70780.0,70724.28,70724.28,15.64127
70724.29,70776.97,70718.0,70765.01,19.62661
70765.01,70765.01,70753.86,70758.83,5.08858
70758.83,70763.5,70714.54,70731.46,13.08074
70731.47,70736.29,70714.54,70714.55,12.80862
70714.55,70729.23,70714.54,70722.61,7.42578
70722.61,70739.66,70707.12,70707.12,13.26308
70707.12,70749.24,70707.12,70749.24,26.34239
70749.23,70766.62,70749.23,70751.9,5.90816
70751.9,70812.74,70751.89,70812.73,10.63227
70812.74,70812.74,70724.3,70728.04,18.82041
70728.04,70765.15,70728.04,70737.42,9.52234
70737.41,70791.85,70737.41,70774.9,13.85897
70774.89,70774.9,70738.24,70738.52,14.85734
70738.51,70738.52,70723.42,70726.34,13.86164
70726.34,70742.09,70713.36,70735.08,18.73596
70735.07,70766.9,70735.07,70737.18,18.55397
70737.17,70746.42,70717.96,70740.18,7.18717
