open,high,low,close,volume
95285.01,95526.51,95285.01,95317.4,160.82405
95317.4,95334.96,95000.0,95075.53,259.14288
95075.53,95176.01,94837.0,94837.0,216.84424
94837.0,95147.02,94800.55,95147.02,182.3622
95147.02,95428.58,95113.73,95403.55,102.85466
95406.15,95674.93,95377.02,95568.01,252.76117
95568.01,95920.0,95568.0,95836.33,99.48524
95836.34,95848.79,95672.12,95737.7,43.63489
95737.7,95750.0,95505.99,95646.0,77.28355
95646.0,95646.01,95415.8,95532.42,44.6734
95532.42,95544.83,95368.5,95368.5,47.4693
95368.49,95636.24,95275.25,95532.4,80.01863
95532.4,95825.67,95522.84,95686.88,37.63943
95686.88,95779.21,95583.57,95778.29,29.44606
95778.3,95817.27,95658.3,95779.71,37.48646
95779.71,95940.0,95636.23,95672.83,68.44067
95672.83,95723.61,95370.92,95475.01,68.43959
95475.0,95557.82,95323.41,95415.41,58.50722
95415.41,95425.29,95004.5,95147.12,126.25323
95147.11,95206.38,94900.0,94934.15,276.80159
94934.16,95100.0,94892.28,94997.16,77.46986
94997.16,95060.31,94622.86,94663.39,317.9082
94663.38,94679.92,94201.77,94377.76,469.43573
94377.76,94406.0,94225.38,94320.01,143.83872
94320.01,94475.95,94214.72,94332.89,136.17502
94332.89,94408.33,94211.18,94377.47,137.09308
94377.46,94767.57,94231.78,94723.19,153.99972
94723.2,95000.0,94701.89,94828.0,135.70593
94828.01,94909.52,94760.0,94890.64,93.92188
94890.64,94977.39,94833.47,94977.39,52.75658
94977.39,95172.95,94888.0,94927.26,84.74067
94927.26,95000.0,94643.71,94692.17,81.88669
94692.17,94820.0,94667.76,94786.74,56.84129
94786.74,94812.0,94707.69,94754.13,43.62058
94754.13,95047.67,94754.12,95031.41,78.20151
95029.62,95150.56,94920.27,94978.23,47.83651
94978.22,95030.0,94939.61,95003.19,41.33039
95003.19,95123.51,95000.0,95059.47,56.69564
95059.46,95311.52,95050.43,95308.18,72.01266
95308.18,95377.76,95206.0,95270.0,45.49027
95270.0,95287.95,94718.96,94737.6,98.24466
94737.6,94967.32,94700.0,94966.65,44.5418
94966.65,95127.01,94892.2,94948.0,43.21725
94947.99,95322.31,94925.76,95282.98,75.0077
95282.97,95479.45,95251.99,95310.08,55.80005
95310.08,95376.0,95238.0,95345.99,30.10891
95345.98,95477.87,95217.42,95382.01,28.90346
95382.01,95482.74,95166.0,95166.01,50.18733
95166.01,95298.0,94903.03,94999.99,154.56624
95000.0,95180.0,94811.04,95179.99,292.79636
